,STATE,ENERGY_SOURCE,YEAR,GENERATION,TOTAL_GEN,PERCENT_GEN
10128,WA,Hydro,1990,87192568.0,100655711.0,0.8662456122335671
10129,WA,Hydro,1991,89080327.0,101542005.0,0.8772756358316935
10130,WA,Hydro,1992,68106202.0,84426868.0,0.806688719046169
10131,WA,Hydro,1993,67116253.0,84073034.0,0.7983089203132601
10132,WA,Hydro,1994,65356195.0,82684089.0,0.7904325462181726
10133,WA,Hydro,1995,82219963.0,96036610.0,0.8561314586177083
10134,WA,Hydro,1996,98262006.0,112930837.0,0.8701078342313181
10135,WA,Hydro,1997,103874677.0,117860759.0,0.881333854298359
10136,WA,Hydro,1998,79576612.0,97477759.0,0.8163566008939537
10137,WA,Hydro,1999,96691437.0,112556098.0,0.8590510751358846
10138,WA,Hydro,2000,80160637.0,102814588.0,0.7796620942545623
10139,WA,Hydro,2001,54674088.0,77136792.0,0.7087939047296652
10140,WA,Hydro,2002,77988869.0,98385714.0,0.7926848912231302
10141,WA,Hydro,2003,71701843.0,95746474.0,0.7488718905721792
10142,WA,Hydro,2004,71500753.0,98555365.0,0.7254881862595709
10143,WA,Hydro,2005,72022983.0,98439690.0,0.731645772147393
10144,WA,Hydro,2006,81943845.0,104953969.0,0.7807598491106135
10145,WA,Hydro,2007,78781232.0,104328570.0,0.7551261557596352
10146,WA,Hydro,2008,77588810.0,108069885.0,0.7179503337123011
10147,WA,Hydro,2009,72885620.0,101263978.0,0.7197586095225293
10148,WA,Hydro,2010,68232978.0,100387106.0,0.6796986258374657
10149,WA,Hydro,2011,91814740.71,112713729.82,0.81458346606598
10150,WA,Hydro,2012,89462880.0,114344457.0,0.7823980483811297
10151,WA,Hydro,2013,78155087.0,111672004.0,0.6998628501374435
10152,WA,Hydro,2014,79463144.33,113847671.17,0.6979777760349948
10153,WA,Hydro,2015,73404916.0,106716439.0,0.6878501258836045
10154,WA,Hydro,2016,78345809.0,111513023.0,0.7025709364905299
10155,WA,Hydro,2017,82182855.0,113516967.0,0.7239697921104604
10156,WA,Hydro,2018,80883377.0,114462504.0,0.7066364457656806
10157,WA,Hydro,2019,66018323.0,104242457.0,0.6333151088332464
10158,WA,Natural Gas,1990,15501.0,100655711.0,0.0001540002037241583
10159,WA,Natural Gas,1991,12387.0,101542005.0,0.00012198892468195797
10160,WA,Natural Gas,1992,463951.0,84426868.0,0.005495300382338001
10161,WA,Natural Gas,1993,422218.0,84073034.0,0.005022038338713933
10162,WA,Natural Gas,1994,206234.0,82684089.0,0.0024942404577983556
10163,WA,Natural Gas,1995,554405.0,96036610.0,0.005772850582710072
10164,WA,Natural Gas,1996,528958.0,112930837.0,0.0046839110915294115
10165,WA,Natural Gas,1997,228754.0,117860759.0,0.0019408834792927136
10166,WA,Natural Gas,1998,1135268.0,97477759.0,0.011646431059212184
10167,WA,Natural Gas,1999,578611.0,112556098.0,0.0051406455117163
10168,WA,Natural Gas,2000,3749647.0,102814588.0,0.0364699900368224
10169,WA,Natural Gas,2001,4378426.0,77136792.0,0.05676183681582195
10170,WA,Natural Gas,2002,1563058.0,98385714.0,0.01588704229965745
10171,WA,Natural Gas,2003,3954140.0,95746474.0,0.04129802210784284
10172,WA,Natural Gas,2004,6094771.0,98555365.0,0.06184108800165267
10173,WA,Natural Gas,2005,6326075.0,98439690.0,0.06426345917993037
10174,WA,Natural Gas,2006,5403815.0,104953969.0,0.05148747638119336
10175,WA,Natural Gas,2007,5632756.0,104328570.0,0.05399054161290622
10176,WA,Natural Gas,2008,8346055.0,108069885.0,0.0772283138822624
10177,WA,Natural Gas,2009,10255441.0,101263978.0,0.10127432481469373
10178,WA,Natural Gas,2010,8855006.0,100387106.0,0.0882085992199038
10179,WA,Natural Gas,2011,3891034.63,112713729.82,0.03452139004018277
10180,WA,Natural Gas,2012,4658160.0,114344457.0,0.040737960739102554
10181,WA,Natural Gas,2013,10703229.03,111672004.0,0.09584523109301414
10182,WA,Natural Gas,2014,10330578.72,113847671.17,0.09074036046441511
10183,WA,Natural Gas,2015,12364570.0,106716439.0,0.11586377989992713
10184,WA,Natural Gas,2016,10248471.0,111513023.0,0.09190380391714428
10185,WA,Natural Gas,2017,10148198.0,113516967.0,0.0893980720961299
10186,WA,Natural Gas,2018,9962334.0,114462504.0,0.08703578597232156
10187,WA,Natural Gas,2019,15003869.0,104242457.0,0.14393241901426018
10188,WA,Nuclear,1990,5742027.0,100655711.0,0.0570462117147034
10189,WA,Nuclear,1991,4229868.0,101542005.0,0.041656337197596205
10190,WA,Nuclear,1992,5692379.0,84426868.0,0.06742378504435341
10191,WA,Nuclear,1993,7134966.0,84073034.0,0.08486628423568013
10192,WA,Nuclear,1994,6739749.0,82684089.0,0.08151204278249954
10193,WA,Nuclear,1995,6941878.0,96036610.0,0.07228366349041267
10194,WA,Nuclear,1996,5588000.0,112930837.0,0.04948161324616765
10195,WA,Nuclear,1997,6244135.0,117860759.0,0.052978913872428056
10196,WA,Nuclear,1998,6916065.0,97477759.0,0.07095018464673568
10197,WA,Nuclear,1999,6085893.0,112556098.0,0.054069864788667425
10198,WA,Nuclear,2000,8605232.0,102814588.0,0.08369660538833264
10199,WA,Nuclear,2001,8250429.0,77136792.0,0.10695841486381752
10200,WA,Nuclear,2002,9048475.0,98385714.0,0.09196939913451256
10201,WA,Nuclear,2003,7614708.0,95746474.0,0.07952990519525555
10202,WA,Nuclear,2004,8981583.0,98555365.0,0.09113235996842993
10203,WA,Nuclear,2005,8242273.0,98439690.0,0.08372916452703173
10204,WA,Nuclear,2006,9328277.0,104953969.0,0.0888796973461766
10205,WA,Nuclear,2007,8108560.0,104328570.0,0.07772137584172772
10206,WA,Nuclear,2008,9269639.0,108069885.0,0.08577448749945464
10207,WA,Nuclear,2009,6634014.0,101263978.0,0.06551208169997035
10208,WA,Nuclear,2010,9241133.0,100387106.0,0.09205497965047424
10209,WA,Nuclear,2011,4806278.0,112713729.82,0.04264145998606792
10210,WA,Nuclear,2012,9333709.0,114344457.0,0.08162799706154536
10211,WA,Nuclear,2013,8460890.0,111672004.0,0.07576554281232385
10212,WA,Nuclear,2014,9497321.0,113847671.17,0.08342130236303541
10213,WA,Nuclear,2015,8160912.0,106716439.0,0.07647286656557196
10214,WA,Nuclear,2016,9625622.0,111513023.0,0.08631836660010553
10215,WA,Nuclear,2017,8128259.0,113516967.0,0.07160391274372227
10216,WA,Nuclear,2018,9708441.0,114462504.0,0.08481765347366506
10217,WA,Nuclear,2019,8866499.0,104242457.0,0.08505650437613918
10218,WA,Oil,1990,14290.0,100655711.0,0.0001419690930403343
10219,WA,Oil,1991,7121.0,101542005.0,7.012861327684046e-05
10220,WA,Oil,1992,5624.0,84426868.0,6.661386515013207e-05
10221,WA,Oil,1993,32118.0,84073034.0,0.0003820249903197261
10222,WA,Oil,1994,5728.0,82684089.0,6.927572244280275e-05
10223,WA,Oil,1995,8711.0,96036610.0,9.070499260646538e-05
10224,WA,Oil,1996,8183.0,112930837.0,7.246027938321222e-05
10225,WA,Oil,1997,16297.0,117860759.0,0.0001382733331965052
10226,WA,Oil,1998,38598.0,97477759.0,0.00039596724828275953
10227,WA,Oil,1999,9901.0,112556098.0,8.796502522679846e-05
10228,WA,Oil,2000,233330.0,102814588.0,0.0022694250352877938
10229,WA,Oil,2001,197140.0,77136792.0,0.0025557194548614364
10230,WA,Oil,2002,19191.0,98385714.0,0.00019505880701338409
10231,WA,Oil,2003,15678.0,95746474.0,0.0001637449333121134
10232,WA,Oil,2004,23310.0,98555365.0,0.00023651680453925568
10233,WA,Oil,2005,11158.0,98439690.0,0.00011334858937487512
10234,WA,Oil,2006,16324.0,104953969.0,0.00015553485166435203
10235,WA,Oil,2007,13456.0,104328570.0,0.00012897713445128215
10236,WA,Oil,2008,19160.0,108069885.0,0.00017729268426629676
10237,WA,Oil,2009,27408.0,101263978.0,0.0002706589306614046
10238,WA,Oil,2010,18924.0,100387106.0,0.00018851026545182008
10239,WA,Oil,2011,16406.0,112713729.82,0.00014555458351169664
10240,WA,Oil,2012,13958.0,114344457.0,0.0001220697562978501
10241,WA,Oil,2013,12365.78,111672004.0,0.00011073303564965128
10242,WA,Oil,2014,14203.330000000002,113847671.17,0.00012475731698359695
10243,WA,Oil,2015,11078.0,106716439.0,0.00010380781165308561
10244,WA,Oil,2016,13101.0,111513023.0,0.00011748403592287153
10245,WA,Oil,2017,13832.0,113516967.0,0.0001218496262325261
10246,WA,Oil,2018,14449.0,114462504.0,0.0001262334781702836
10247,WA,Oil,2019,10025.0,104242457.0,9.617002791866274e-05
10248,WA,Other,1990,339805.0,100655711.0,0.0033759137621113223
10249,WA,Other,1991,308506.0,101542005.0,0.003038210640020354
10250,WA,Other,1992,533460.0,84426868.0,0.006318604641356588
10251,WA,Other,1993,563639.0,84073034.0,0.006704159148104492
10252,WA,Other,1994,575923.0,82684089.0,0.0069653425098509586
10253,WA,Other,1995,434560.0,96036610.0,0.004524941061538928
10254,WA,Other,1996,501228.0,112930837.0,0.004438362570535097
10255,WA,Other,1997,530906.0,117860759.0,0.004504518760141363
10256,WA,Other,1998,520717.0,97477759.0,0.0053419057366716855
10257,WA,Other,1999,518089.0,112556098.0,0.004602940304487101
10258,WA,Other,2000,656702.0,102814588.0,0.006387245358606115
10259,WA,Other,2001,594043.0,77136792.0,0.007701162889947511
10260,WA,Other,2002,723439.0,98385714.0,0.00735308990083662
10261,WA,Other,2003,801192.0,95746474.0,0.008367848616545399
10262,WA,Other,2004,832498.0,98555365.0,0.008447008440382722
10263,WA,Other,2005,864293.0,98439690.0,0.008779924032674219
10264,WA,Other,2006,875003.0,104953969.0,0.008337016773515254
10265,WA,Other,2007,836932.0,104328570.0,0.008022078707682852
10266,WA,Other,2008,461562.0,108069885.0,0.004270958556123198
10267,WA,Other,2009,450356.0,101263978.0,0.004447346518423363
10268,WA,Other,2010,807815.0,100387106.0,0.00804699958179888
10269,WA,Other,2011,722077.45,112713729.82,0.006406295410090085
10270,WA,Other,2012,546755.0,114344457.0,0.004781648488653893
10271,WA,Other,2013,631590.45,111672004.0,0.005655763551982106
10272,WA,Other,2014,598134.56,113847671.17,0.005253814626623776
10273,WA,Other,2015,682841.0,106716439.0,0.006398648665553767
10274,WA,Other,2016,668718.0,111513023.0,0.005996770439987086
10275,WA,Other,2017,655545.0,113516967.0,0.005774863593739251
10276,WA,Other,2018,632849.0,114462504.0,0.005528876076308797
10277,WA,Other,2019,476480.0,104242457.0,0.00457088228455705
10278,WA,Solar,2008,0.0,108069885.0,0.0
10279,WA,Solar,2009,0.0,101263978.0,0.0
10280,WA,Solar,2010,0.0,100387106.0,0.0
10281,WA,Solar,2011,840.0,112713729.82,7.452508237829158e-06
10282,WA,Solar,2012,794.0,114344457.0,6.943930828234201e-06
10283,WA,Solar,2013,762.0,111672004.0,6.823554451480964e-06
10284,WA,Solar,2014,729.0,113847671.17,6.403293036283897e-06
10285,WA,Solar,2015,790.0,106716439.0,7.402795739839108e-06
10286,WA,Solar,2016,727.0,111513023.0,6.519417915878758e-06
10287,WA,Solar,2017,481.0,113516967.0,4.237252040040851e-06
10288,WA,Solar,2018,1695.0,114462504.0,1.4808342826398417e-05
10289,WA,Solar,2019,43728.0,104242457.0,0.00041948358910995354
10290,WA,Total,1990,100655711.0,100655711.0,1.0
10291,WA,Total,1991,101542005.0,101542005.0,1.0
10292,WA,Total,1992,84426868.0,84426868.0,1.0
10293,WA,Total,1993,84073034.0,84073034.0,1.0
10294,WA,Total,1994,82684089.0,82684089.0,1.0
10295,WA,Total,1995,96036610.0,96036610.0,1.0
10296,WA,Total,1996,112930837.0,112930837.0,1.0
10297,WA,Total,1997,117860759.0,117860759.0,1.0
10298,WA,Total,1998,97477759.0,97477759.0,1.0
10299,WA,Total,1999,112556098.0,112556098.0,1.0
10300,WA,Total,2000,102814588.0,102814588.0,1.0
10301,WA,Total,2001,77136792.0,77136792.0,1.0
10302,WA,Total,2002,98385714.0,98385714.0,1.0
10303,WA,Total,2003,95746474.0,95746474.0,1.0
10304,WA,Total,2004,98555365.0,98555365.0,1.0
10305,WA,Total,2005,98439690.0,98439690.0,1.0
10306,WA,Total,2006,104953969.0,104953969.0,1.0
10307,WA,Total,2007,104328570.0,104328570.0,1.0
10308,WA,Total,2008,108069885.0,108069885.0,1.0
10309,WA,Total,2009,101263978.0,101263978.0,1.0
10310,WA,Total,2010,100387106.0,100387106.0,1.0
10311,WA,Total,2011,112713729.82,112713729.82,1.0
10312,WA,Total,2012,114344457.0,114344457.0,1.0
10313,WA,Total,2013,111672004.0,111672004.0,1.0
10314,WA,Total,2014,113847671.17,113847671.17,1.0
10315,WA,Total,2015,106716439.0,106716439.0,1.0
10316,WA,Total,2016,111513023.0,111513023.0,1.0
10317,WA,Total,2017,113516967.0,113516967.0,1.0
10318,WA,Total,2018,114462504.0,114462504.0,1.0
10319,WA,Total,2019,104242457.0,104242457.0,1.0
10320,WA,Wind,2002,416581.0,98385714.0,0.004234161475923222
10321,WA,Wind,2003,603674.0,95746474.0,0.006304921474184
10322,WA,Wind,2004,736576.0,98555365.0,0.007473728091819253
10323,WA,Wind,2005,498470.0,98439690.0,0.005063709566740814
10324,WA,Wind,2006,1037651.0,104953969.0,0.009886724722149383
10325,WA,Wind,2007,2437823.0,104328570.0,0.023366782464285668
10326,WA,Wind,2008,3657484.0,108069885.0,0.033843692902976626
10327,WA,Wind,2009,3572486.0,101263978.0,0.035278941935304974
10328,WA,Wind,2010,4744679.0,100387106.0,0.047263828882565855
10329,WA,Wind,2011,6262380.0,112713729.82,0.055560045879067335
10330,WA,Wind,2012,6599766.0,114344457.0,0.0577182853734659
10331,WA,Wind,2013,7004365.0,111672004.0,0.06272265876056098
10332,WA,Wind,2014,7267793.84,113847671.17,0.06383787885434705
10333,WA,Wind,2015,7075385.0,106716439.0,0.06630079738698927
10334,WA,Wind,2016,8041847.0,111513023.0,0.07211576534877007
10335,WA,Wind,2017,6925155.0,113516967.0,0.06100546185311664
10336,WA,Wind,2018,7900094.0,114462504.0,0.06901905623172458
10337,WA,Wind,2019,6677261.0,104242457.0,0.0640550999291968
10338,WI,Coal,1990,32144557.0,45661115.0,0.703980991265763
10339,WI,Coal,1991,33489286.0,47256060.0,0.708677067025901
10340,WI,Coal,1992,32740540.0,46590764.0,0.7027259737573739
10341,WI,Coal,1993,33558049.0,47886732.0,0.700779685696656
10342,WI,Coal,1994,35282695.0,49570698.0,0.7117651439969637
10343,WI,Coal,1995,36863872.0,51151335.0,0.7206825002710096
10344,WI,Coal,1996,38144842.0,51798612.0,0.7364066434830339
10345,WI,Coal,1997,40819517.0,48724784.0,0.8377567563973193
10346,WI,Coal,1998,39822102.0,52773352.0,0.7545873152040825
10347,WI,Coal,1999,39931049.0,54937779.0,0.7268413417295227
10348,WI,Coal,2000,41097442.0,56232456.0,0.7308491380849522
10349,WI,Coal,2001,40218957.0,55734263.0,0.7216199665186207
10350,WI,Coal,2002,38598167.0,55125147.0,0.7001916384912316
10351,WI,Coal,2003,40588527.0,56795088.0,0.7146485449586767
10352,WI,Coal,2004,41007677.0,57490221.0,0.7132983016363774
10353,WI,Coal,2005,40571130.0,58380742.0,0.6949402938386772
10354,WI,Coal,2006,38904558.0,58287887.0,0.6674552810603686
10355,WI,Coal,2007,38774121.0,59690940.0,0.6495813435003704
10356,WI,Coal,2008,40474202.0,60035404.0,0.6741722267747211
10357,WI,Coal,2009,36259204.0,56838445.0,0.6379344825496194
10358,WI,Coal,2010,39185565.0,61413601.0,0.6380600447122454
10359,WI,Coal,2011,38984252.51,60485755.25,0.6445195624799609
10360,WI,Coal,2012,31908656.0,60681488.0,0.5258383907790791
10361,WI,Coal,2013,39824096.39,63163806.0,0.6304891822066581
10362,WI,Coal,2014,36597137.28,58137295.37,0.6294950091346158
10363,WI,Coal,2015,36498780.0,63721597.0,0.5727850794448859
10364,WI,Coal,2016,32927165.0,62214016.0,0.5292563817130853
10365,WI,Coal,2017,35436700.0,62582971.0,0.5662355019866346
10366,WI,Coal,2018,32933494.0,63128588.0,0.5216890642318818
10367,WI,Coal,2019,26002502.0,59964526.0,0.43363141067770633
10368,WI,Hydro,1990,1801600.0,45661115.0,0.03945589151732278
10369,WI,Hydro,1991,2280126.0,47256060.0,0.04825044660938724
10370,WI,Hydro,1992,2133916.0,46590764.0,0.04580126653428564
10371,WI,Hydro,1993,2202527.0,47886732.0,0.04599451472278376
10372,WI,Hydro,1994,1925845.0,49570698.0,0.038850471704070015
10373,WI,Hydro,1995,2108626.0,51151335.0,0.04122328381067669
10374,WI,Hydro,1996,2414386.0,51798612.0,0.046611017299073576
10375,WI,Hydro,1997,2194734.0,48724784.0,0.045043483414929045
10376,WI,Hydro,1998,1517765.0,52773352.0,0.0287600643597549
10377,WI,Hydro,1999,1733959.0,54937779.0,0.03156223334037585
10378,WI,Hydro,2000,1754151.0,56232456.0,0.031194636065691315
10379,WI,Hydro,2001,1899963.0,55734263.0,0.03408967657830157
10380,WI,Hydro,2002,2297218.0,55125147.0,0.041672777761481525
10381,WI,Hydro,2003,1653066.0,56795088.0,0.029105791683956894
10382,WI,Hydro,2004,1783371.0,57490221.0,0.03102042345601698
10383,WI,Hydro,2005,1530237.0,58380742.0,0.026211331812123935
10384,WI,Hydro,2006,1474692.0,58287887.0,0.02530014512277654
10385,WI,Hydro,2007,1335840.0,59690940.0,0.022379275648867315
10386,WI,Hydro,2008,1452763.0,60035404.0,0.0241984379750322
10387,WI,Hydro,2009,1280831.0,56838445.0,0.022534589044439904
10388,WI,Hydro,2010,1976191.0,61413601.0,0.032178393186877284
10389,WI,Hydro,2011,1993500.0,60485755.25,0.032958173238648615
10390,WI,Hydro,2012,1411341.0,60681488.0,0.02325818048496108
10391,WI,Hydro,2013,1823670.0,63163806.0,0.028872072718353927
10392,WI,Hydro,2014,2313936.0,58137295.37,0.03980123232898167
10393,WI,Hydro,2015,2177655.0,63721597.0,0.03417452013953762
10394,WI,Hydro,2016,2619444.0,62214016.0,0.04210376002732246
10395,WI,Hydro,2017,2489067.0,62582971.0,0.03977227287595535
10396,WI,Hydro,2018,2251001.0,63128588.0,0.035657395029966454
10397,WI,Hydro,2019,2526600.0,59964526.0,0.04213491156421382
10398,WI,Natural Gas,1990,169378.0,45661115.0,0.003709458255673345
10399,WI,Natural Gas,1991,179793.0,47256060.0,0.0038046548950547293
10400,WI,Natural Gas,1992,188839.0,46590764.0,0.0040531423781760695
10401,WI,Natural Gas,1993,224276.0,47886732.0,0.004683468481415687
10402,WI,Natural Gas,1994,286969.0,49570698.0,0.005789085318104659
10403,WI,Natural Gas,1995,648912.0,51151335.0,0.012686120508878214
10404,WI,Natural Gas,1996,540434.0,51798612.0,0.010433368369021163
10405,WI,Natural Gas,1997,1100908.0,48724784.0,0.0225944151953552
10406,WI,Natural Gas,1998,1249719.0,52773352.0,0.023680872118943666
10407,WI,Natural Gas,1999,1075265.0,54937779.0,0.019572414822230072
10408,WI,Natural Gas,2000,1231367.0,56232456.0,0.021897798666307585
10409,WI,Natural Gas,2001,1387052.0,55734263.0,0.02488688152205404
10410,WI,Natural Gas,2002,1113157.0,55125147.0,0.020193270414317444
10411,WI,Natural Gas,2003,1518943.0,56795088.0,0.026744267039431297
10412,WI,Natural Gas,2004,1655222.0,57490221.0,0.02879136610033209
10413,WI,Natural Gas,2005,5260502.0,58380742.0,0.0901068026850361
10414,WI,Natural Gas,2006,4369846.0,58287887.0,0.07497005338347572
10415,WI,Natural Gas,2007,5163756.0,59690940.0,0.08650820375755516
10416,WI,Natural Gas,2008,4153346.0,60035404.0,0.06918161157039936
10417,WI,Natural Gas,2009,4427156.0,56838445.0,0.07789016747379349
10418,WI,Natural Gas,2010,4696924.0,61413601.0,0.07648019206690063
10419,WI,Natural Gas,2011,5490074.82,60485755.25,0.09076640933569231
10420,WI,Natural Gas,2012,10403634.0,60681488.0,0.17144658680749555
10421,WI,Natural Gas,2013,7199795.12,63163806.0,0.11398608753880347
10422,WI,Natural Gas,2014,7091093.35,58137295.37,0.1219715039179333
10423,WI,Natural Gas,2015,12485172.0,63721597.0,0.1959331308033601
10424,WI,Natural Gas,2016,14161181.0,62214016.0,0.22762042881141123
10425,WI,Natural Gas,2017,12464161.0,62582971.0,0.19916218103483774
10426,WI,Natural Gas,2018,15315350.0,63128588.0,0.2426056163334431
10427,WI,Natural Gas,2019,18699690.0,59964526.0,0.31184587367537936
10428,WI,Nuclear,1990,11225913.0,45661115.0,0.24585280057221556
10429,WI,Nuclear,1991,10991419.0,47256060.0,0.2325927933898848
10430,WI,Nuclear,1992,11207185.0,46590764.0,0.24054520762956366
10431,WI,Nuclear,1993,11464574.0,47886732.0,0.23941023998046057
10432,WI,Nuclear,1994,11516469.0,49570698.0,0.23232412422354837
10433,WI,Nuclear,1995,10969606.0,51151335.0,0.21445395315684332
10434,WI,Nuclear,1996,10121355.0,51798612.0,0.1953981894341107
10435,WI,Nuclear,1997,3915871.0,48724784.0,0.080367128974856
10436,WI,Nuclear,1998,9397174.0,52773352.0,0.17806665000169025
10437,WI,Nuclear,1999,11494764.0,54937779.0,0.20923241181628402
10438,WI,Nuclear,2000,11512078.0,56232456.0,0.2047230161883735
10439,WI,Nuclear,2001,11507078.0,55734263.0,0.20646326659060693
10440,WI,Nuclear,2002,12448813.0,55125147.0,0.22582820504768902
10441,WI,Nuclear,2003,12215463.0,56795088.0,0.21507956814856946
10442,WI,Nuclear,2004,11887849.0,57490221.0,0.2067803670471192
10443,WI,Nuclear,2005,9920991.0,58380742.0,0.16993602102556354
10444,WI,Nuclear,2006,12233515.0,58287887.0,0.20988091402249665
10445,WI,Nuclear,2007,12910319.0,59690940.0,0.21628607289481452
10446,WI,Nuclear,2008,12154510.0,60035404.0,0.2024557043040803
10447,WI,Nuclear,2009,12683151.0,56838445.0,0.22314387735273195
10448,WI,Nuclear,2010,13280939.0,61413601.0,0.21625403467222187
10449,WI,Nuclear,2011,11559781.0,60485755.25,0.19111575861491784
10450,WI,Nuclear,2012,14299595.0,60681488.0,0.23565003877294505
10451,WI,Nuclear,2013,11675194.0,63163806.0,0.18483993823931383
10452,WI,Nuclear,2014,9447096.0,58137295.37,0.16249631049873176
10453,WI,Nuclear,2015,10008183.0,63721597.0,0.1570610824458778
10454,WI,Nuclear,2016,10151394.0,62214016.0,0.16316892322141685
10455,WI,Nuclear,2017,9648979.0,62582971.0,0.15417898584584616
10456,WI,Nuclear,2018,10129122.0,63128588.0,0.1604522185733031
10457,WI,Nuclear,2019,10030305.0,59964526.0,0.16727064598159253
10458,WI,Oil,1990,47444.0,45661115.0,0.0010390460241717706
10459,WI,Oil,1991,62162.0,47256060.0,0.0013154291745862859
10460,WI,Oil,1992,54332.0,46590764.0,0.0011661538754762638
10461,WI,Oil,1993,105173.0,47886732.0,0.0021962868545717423
10462,WI,Oil,1994,171563.0,49570698.0,0.0034609760790537993
10463,WI,Oil,1995,147493.0,51151335.0,0.00288346335437775
10464,WI,Oil,1996,124088.0,51798612.0,0.002395585426111418
10465,WI,Oil,1997,169863.0,48724784.0,0.0034861724579425533
10466,WI,Oil,1998,201199.0,52773352.0,0.003812511284104144
10467,WI,Oil,1999,222255.0,54937779.0,0.004045576724170084
10468,WI,Oil,2000,192183.0,56232456.0,0.0034176526097312913
10469,WI,Oil,2001,176604.0,55734263.0,0.003168679201876232
10470,WI,Oil,2002,162998.0,55125147.0,0.0029568719336022812
10471,WI,Oil,2003,203811.0,56795088.0,0.0035885321632039727
10472,WI,Oil,2004,533644.0,57490221.0,0.009282343861576042
10473,WI,Oil,2005,475284.0,58380742.0,0.008141109271958208
10474,WI,Oil,2006,592724.0,58287887.0,0.010168905247843347
10475,WI,Oil,2007,727536.0,59690940.0,0.012188382357523604
10476,WI,Oil,2008,649058.0,60035404.0,0.010811253972739153
10477,WI,Oil,2009,459146.0,56838445.0,0.008078088695072498
10478,WI,Oil,2010,479308.0,61413601.0,0.007804590387070773
10479,WI,Oil,2011,361247.67000000004,60485755.25,0.005972442081724689
10480,WI,Oil,2012,91438.0,60681488.0,0.0015068516447717959
10481,WI,Oil,2013,86704.93,63163806.0,0.0013726995805160948
10482,WI,Oil,2014,132362.76,58137295.37,0.002276727170701887
10483,WI,Oil,2015,91165.0,63721597.0,0.001430676635427075
10484,WI,Oil,2016,105975.0,62214016.0,0.0017033942962306114
10485,WI,Oil,2017,143552.0,62582971.0,0.0022937869152936186
10486,WI,Oil,2018,135836.0,63128588.0,0.002151735121970414
10487,WI,Oil,2019,133711.0,59964526.0,0.002229835019458004
10488,WI,Other,1990,272179.0,45661115.0,0.0059608487440571695
10489,WI,Other,1991,253268.0,47256060.0,0.005359481937343063
10490,WI,Other,1992,265952.0,46590764.0,0.0057082558251244815
10491,WI,Other,1993,332133.0,47886732.0,0.006935804264112238
10492,WI,Other,1994,387157.0,49570698.0,0.007810198678259483
10493,WI,Other,1995,412826.0,51151335.0,0.008070678898214485
10494,WI,Other,1996,453507.0,51798612.0,0.00875519598864927
10495,WI,Other,1997,523891.0,48724784.0,0.010752043559597925
10496,WI,Other,1998,585393.0,52773352.0,0.011092587031424496
10497,WI,Other,1999,480487.0,54937779.0,0.008746021567417205
10498,WI,Other,2000,442507.0,56232456.0,0.007869245476313538
10499,WI,Other,2001,472325.0,55734263.0,0.008474589499819886
10500,WI,Other,2002,458614.0,55125147.0,0.008319506159321444
10501,WI,Other,2003,517698.0,56795088.0,0.009115189679783576
10502,WI,Other,2004,518895.0,57490221.0,0.009025795882746736
10503,WI,Other,2005,530054.0,58380742.0,0.009079261102916437
10504,WI,Other,2006,611176.0,58287887.0,0.010485471878574017
10505,WI,Other,2007,670086.0,59690940.0,0.011225924738327123
10506,WI,Other,2008,664384.0,60035404.0,0.01106653667226092
10507,WI,Other,2009,676992.0,56838445.0,0.011910811423500414
10508,WI,Other,2010,706209.0,61413601.0,0.011499227996742937
10509,WI,Other,2011,909169.2599999999,60485755.25,0.01503113016018759
10510,WI,Other,2012,1009245.0,60681488.0,0.016631843306149644
10511,WI,Other,2013,996421.5599999999,63163806.0,0.015775198220322566
10512,WI,Other,2014,943639.98,58137295.37,0.01623123287718226
10513,WI,Other,2015,877300.0,63721597.0,0.013767702651896812
10514,WI,Other,2016,738185.0,62214016.0,0.01186525235728232
10515,WI,Other,2017,745845.0,62582971.0,0.01191769882577163
10516,WI,Other,2018,717870.0,63128588.0,0.01137155166530891
10517,WI,Other,2019,686931.0,59964526.0,0.011455622946139856
10518,WI,Solar,2014,1194.0,58137295.37,2.053759110053351e-05
10519,WI,Solar,2015,1417.0,63721597.0,2.223735855207772e-05
10520,WI,Solar,2016,2671.0,62214016.0,4.2932447890841835e-05
10521,WI,Solar,2017,21465.0,62582971.0,0.000342984675495831
10522,WI,Solar,2018,34684.0,63128588.0,0.0005494182762332653
10523,WI,Solar,2019,35773.0,59964526.0,0.0005965693783688042
10524,WI,Total,1990,45661115.0,45661115.0,1.0
10525,WI,Total,1991,47256060.0,47256060.0,1.0
10526,WI,Total,1992,46590764.0,46590764.0,1.0
10527,WI,Total,1993,47886732.0,47886732.0,1.0
10528,WI,Total,1994,49570698.0,49570698.0,1.0
10529,WI,Total,1995,51151335.0,51151335.0,1.0
10530,WI,Total,1996,51798612.0,51798612.0,1.0
10531,WI,Total,1997,48724784.0,48724784.0,1.0
10532,WI,Total,1998,52773352.0,52773352.0,1.0
10533,WI,Total,1999,54937779.0,54937779.0,1.0
10534,WI,Total,2000,56232456.0,56232456.0,1.0
10535,WI,Total,2001,55734263.0,55734263.0,1.0
10536,WI,Total,2002,55125147.0,55125147.0,1.0
10537,WI,Total,2003,56795088.0,56795088.0,1.0
10538,WI,Total,2004,57490221.0,57490221.0,1.0
10539,WI,Total,2005,58380742.0,58380742.0,1.0
